think nice tell ford coppola general ball ride avatar dracula think made pretty much make 
thought costume set design cool movie hard put finger made way honestly felt alien way going felt detached super roman lore liked 
year amalgamation literally nothing 
literally moving utopia 
film 
seeing second time megalopolis indeed comedy rating higher hope may live forever 
ford coppola 
ford coppola school 
adams working class like gorilla marketing film mayor public 
megalopolis truly might worst movie ever life struggling even find words describe film dumbfounded entire time felt embarrassed made say wrong movie par spy early 
back megalopolis million self film architect name caesar city new rome new utopia megalopolis passing film even premiere still excited worse 
know 
absolute cinema 
coppola washed 
piece cinema ever made waste time coppola put 
strain smoked mr coppola pass shit scene made whole audience jump remember man made fucking godfather show fucking respect going later today 
real megalopolis made along way movie hour standing ovation peak fiction 
ford coppola introduction movie megalopolis long passion project film audacious concept directed one greatest time left unreasonably high never film disrespectfully incoherent narrative baffling editing poor script despite screen theater 
society adam driver 
frail insane old horny man made film left jaw wide open whole time somehow worst thing ever somehow beautiful literally never predict several people never like better worst please go back retirement home 
well nothing afraid loved unstoppable force unbreakable around stretched throughout time nothing touch yet every decision make obligation ask one another way living one available ask dialogue basically utopia 
sing know name 
ambitious sometimes fun always funny right 
sincerely idea like 
like smoked joint first time trip 
full review idea actually mean rating time never movie quite like better worse coppola made movie wanted make strange bizarre imaginative insane expect every single department experience last one one hell note wrap 
film pas son la fin 
latin class lead day taken spanish 
empire die collapse one moment time people longer believe think film like ever happen auteur like coppola end career money world ready lose make beautiful baked bold 
tough movie review film plot narrative drive one ever motivation character completely random failing rule film random fuck selected festival exact experience megalopolis honestly think 
bow arrow happy see 
even movie probably live ford coppola robert spike lee fuck basically election spike robert felt place bizarre add movie shit trump trump made movie entire 
insane movie ever even exaggeration bad boy messy glad alive experience crazy piece art 
film super mess actually understood dug lot trying say say right bat one visually unique ever like painter use every color paintbrush ever made make piece art new meaning every time look even though 
get like society like america new rome like deep metaphor things going wrong must hired enough people wait line chicken high school cafeteria number new rome city hall like part metaphor clearly cant see full 
glad saw event thing movie live minute panel ford coppola robert nero spike lee absolutely mind bat shit old ass past potential future martin scorsese cooking hold mouth meanwhile little bobby nero space waiting ramble 
fascinatingly bad yet good yet bad shit ever high plaza wow platinum crushed want see update buying 
see ford coppola thought studio wanted make huge story deeply personal beautiful funny frustrating honestly good time seeing atlanta physical embodiment greatest empire world ever 
lied watch loved line spoken adam character go club movie like shit tho 
weird making think going good let destroy piece art live forever old dream good bad appreciate 
like megaflopolis inventor blanket deserve nobel prize 
shakespeare 
coppola point dracula part revisit know watch godfather classic love gangster shit share philosophy story movie even based big sweeping life utopia felt little naive politics go trump stand well done speech resistance half earnest 
ancient roman epic live action cat hat move 
tad bit flop 
shit movie level sucking previously tom say shit eating grin entire time main character shot face child moment film 
movie needed 
holy megaflopolis actually watch nothing film legitimately say single part say even partially 
kind know point film trying make felt like movie middle back beginning minute ending two even know 
feel like hit every emotional beat enjoy optimistic well fantastic 
en banger 
early style thing ever keep never movie life make jump like single scene 
pour film 
incoherent leering old man sad reflection state industry right things medium capable like right 
let big name high budget fool year old make world better place 
alone theater couple row laughing thought 
well weird review write full disclosure movie based dad guy able go world premiere insane suffice say never thought dad nobel prize lead big ill fully admit concerned movie 
beautiful impressive bad movie ever 
even coppola late work always felt intensely personal even modern absolutely consuming decadent idiosyncrasy one heart final opera wildly 
glorious beautiful fancy piece shit 
one worst ever wow confused ever come theater 
better movie probably great 
leave leave question 
great sequel 
absolutely wild love distinct style 
new classic like incoherent try explain big way possible top psychedelic alien beautiful megalopolis big bold caring get hit hilarious think involved one particular scene made laugh film saw year love like fateful findings southland 
one even begin movie mess undeniably entertaining struggle understand take film dull honestly great time hand however people much fun admit fair bit people like room laughing every attempt film made 
original family mr coppola artist core make movie 
like ford coppola boy heron 
mrs great daniel proud 
back screening review help determine see disappoint weird movie way way unique probably even little nose messaging little poetic times dialogue little 
related babylon means secret masterpiece look thought fine centre movie found magnetic minute game lot throughout way audience clearly film like expected better 
grand intellectual beautiful uniquely stylistic yet sometimes frustrating ford making epic material ancient rome shakespeare succession politics time celebrity every film long career felt like insight personal life megalopolis like personal endeavor intimate thematic level look megalopolis recount career independent late 
want see movie plaza thought 
love good concept 
tout ce pour final 
pas 
know know never see like ever movie good conscious give rating give anywhere near 
might people saying movie stick landing see ladder fucking moon jumping seeing much hit ground come award season submit comedy 
cluster film many completely unsatisfactorily last minutes completely falls apart felt like million dollar movie last scene basically ending fateful findings president bank main issue see coppola internal battle movie writing lecture 
mr coppola work good vision message 
holy fucking anticipated movie year yet feel satisfied time never done never every feel feeling euphoria know film making obvious worth 
hours line finally get see first immediate thought cant wait come need see 
megalopolis gloriously dying brain year old man family dynasty art time america put moon raised new new ground every week watergate trump empire begin die far wide try understand research paper gold 
screening megalopolis nothing short extraordinary made experience even special live panel new york legendary like ford coppola robert spike lee hearing art cinema megalopolis set tone film truly moment film clear megalopolis entirely new 
say sure cohesive much like movie absolutely filled joy made insane completely expression late life crackpot philosophy screen horny weird gorgeous surprisingly earnest every way like get think like 
half star 
work extra half star old making movie wanted make 
believe hard enough secret style believe heart use force click get audience clap corrupt petty discard rich touch give money wicked get shot heart melt away 
nobel prize melodramatic new roman epic megalopolis ford year passion project triptych study time vision amalgamation past present future vision executed tonal whiplash works beautifully harmonious chaos dissection power struggle cant see world set 
scene early adam driver conversation copy directly camera core love movie ford coppola rolling worth reading learning loving absorbing one monster film 
night insane 
film pour la ligne 
ford coppola dealer 
insane movie ever loved every second 
megalopolis grandiose ambitious odd little pretentious uneven end though heart style extremely messaging 
experience movie video aircraft clearly real military working 
holy shit hilarious hot garbage 
mind lightning thunder shit dive movie acknowledge elephant room megalopolis one ever first technically part marketing megalopolis marred serious two another remains anonymous ford coppola sexual harassment defense one 
incomprehensible made super sad check man giving one star half cool bow arrow bc kind good 
story felt like waiting drop never vanity project afraid boy call every woman either treacherous whore virginal princess nothing story chew real shame 
film honestly lot reassurance heading society much like trailer godfather apocalypse refuse believe real ford coppola made made ford coppola film proof never take hollywood 
ce pas manque car sur grand 
much room discussion room seating say big smile face throughout entire 
idea going 
coppola mon mon plus ce megalopolis dun par ensemble plus pour 
grade excited ford coppola passion project megalopolis clear man made greatest time director made great film spending insane money vision work idea potential film mess 
like 
building center killing 
good art bottle specific human pure essence late old liberal catholic three wine giving bizarre disjointed take political philosophy like put self indulgent around fun take ford coppola say love right 
cannes log megalopolis ambitious utopian vision decay reform drenched art deco damn start ambitious tad much good stop large scale epic one cant help admire mr coppola dedication passion self funded project hard describe film unique like 
know star melodrama star comedy performance 
bit novelty 
wow 
babylon 
one performance star ill let guess one good know show interview share bleak near future america 
even start read clearly abstract cinematic work art experienced piece shit made want leave see give chance left conclusion film saying abstract cinematic piece 
ford megalopolis undoubtedly ambitious impressive technical level overall execution though lead interesting 
megalopolis utopia rome new york movie dream science fiction gospel world dystopian made thriller style 
possibly one worst ever cast 
get hate crazy 
comment discussion time funny mr coppola proudly old tell newly yet agonizingly old many contemporary film deem one confined comparison found eerily similar silent era fact one compare megalopolis fresh today fan fiction modernist write 
like given mil great cast make epic ill always choose bold failure competent 
delightfully childish feelings always found hard articulate 
weird strange enjoyable 
dad two computer family growing one civilization around sneak computer play dragging idea fun playing game computer neither game made sense felt like movie plaza dry rip robert moses loved movie 
like minutes hunter cup butter 
often intentionally funny land feel like pointed focused feeling superior movie plot make sense end felt moved fact 
literally stop thinking movie every single second visually beautiful never look away incredibly funny trying even trying acting weird like alternate dimension entire movie like alternate dimension many plot rhyme reason 
bit jarring accept goofy movie interest silly things like plot character motivation making sort narrative sense kind irresistible lot say literally ever ever happen society means addressed broad earnest mean whole 
perfect 
wow 
working illustration free earnest beautiful 
coppola create movie conflict present future movie spy level waxing sweet nothings camera 
ford coppola feast mind bender collision utopian existential cityscape stunning heavy use green screen adam driver performance man creation destruction warmth cast mix notably miscast female character plot ambitious complicated trying hard 
every director least one self indulgent movie little treat 
main character caesar power stop time thought used film end sadly coppola latest film mess film modern society obvious time quite unclear many film addressed end loose hanging occasionally deep bland still congratulate coppola passion film let go help buy back vineyard 
absolutely insane ford passion project finally fruition incredibly philosophical forward thinking absolutely world chaotic editing style never unreal split screen many great across stacked cast despite absolutely blast sure still much excited revisit 
much movie incomprehensible mess expected bit clearly movie director one beyond like grand weird thing built mind neither coppola masterpiece complete disaster comfortably middle better worse 
micro 
masterpiece 
architecture roots 
moro cinema film 
movie like fever dream 
coppola visually ambitious man stature immediately swept vat nonsense service like script written college student convinced rewire brain whole cinema along meanwhile written disjointed boring want die adam 
mean bad bad good hate much straight face kind get trying top still questionable acting throughout little nuance tension intrigue store trying incomprehensible particularly interesting follow along however 
better 
much take one 
pas tout en meme pas milieu special 
take awhile get used reliance exuberance marginally substance story hopefully ill time get hands key city 
first time experience think liked held gun head describe movie tell family love people standing scene 
wow megalopolis brain fart existential crisis super fucking high crack vision wanted make good bad single idea heavy entertaining cheap execution quite justify effort still experience worth 
like think pretty bad going give hedge 
intriguing 
beautifully made yet ugly acting directed like whole cast cast star studded made downfall editing good though throughout uninspired editing scene handful like enjoyable every 
fuck epic scope respect coppola long obsession dream project get things happen rhythm much plot happening screen coppola vision incredibly sincere little weight great like direction coppola seriously needed editor 
like crazy acid trip 
even start get mind pretty darn bad basically every level nice time huge mess many trying none enough though feel like good way well well written enough pull 
let time dominion wow 
jack thanks see care ill give like coherent one 
audacious cinema go 
en 
surprising surprising never probably never see another movie like quite self aware self times spectacle thought close cool bound one art felt like confused wanted believe 
scene adam driver little finger point go back club damn thing rest 
effect 
feel like movie early 
look understand hate pacing place many fit together dropping entire story solved immediately ending felt nowhere come man still entertaining hell absurd incredible much analyze dig think time megalopolis become cult classic rooting 
mind bending confounding playful explosion cinematic rule ford coppola money finance megalopolis loud kaleidoscopic bombastic political relatively small number lucky ticket see preview last night sydney film festival first screening anywhere world outside cannes megalopolis revisionist history pure fantasia parallel universe roman empire never 
let tell truth film hope ready megalopolis actually one critically cult classic graphic like imagine every shot every editing decision laid page talk like imagine speech limited real estate naturalistic speech dress like imagine character design 
get keep movie 
thank god coppola let caesar robert moses lee yew build singapore airport east village time thank king 
pour 
imagine fellini access technology 
giving good review absolutely delusional definition mess megalopolis main sin 
worst year time talk film want say little bit hope film saw incest movie even worse worse worse reason give fuck want care movie embarrassingly long completely bull shit honestly think 
needed pompey 
none understood vision 
worst film ever adam driver coward 
incoherent old man retired vineyard know one sold make film 
shit ass like brother one guy movie first houri actually eyes laughing hard 
directed ford coppola interesting say good suppose opinion might change another however first bit bit much times rather bad interesting evening film simulcast new york film festival person coppola robert spike lee made please vote harris trump spike lee 
placeholder review best worst movie write rate review 
one worst ever life 
look going say good movie incredible first last kind well probably never see film like every character extra unnecessary times one playing straight much yet add know fascinated beaten 
man 
ce film part 
know algorithm insert social platform wrong movie chaotic feed disjointed covered bad marketing tactics one star another star effort put star true correct 
fun watch cause every minutes silly happening classic wow platinum moment though embarrassing nonsense mean way pledge allegiance human species 
typically experience color review film however megalopolis quite literally catch one live participant feature full contribution debate screening attended one actual playing film early premiere attached new york film festival 
lost thoroughly film 
goofy ass movie 
coppola man 
flop fucking amazing worst movie ever 
conflicting lot good lot better intended uncommercial unconventional abstract messy beautiful good acting unique way filming writing like play intended confirmed real live audience fable issue cohesiveness pace movie dreamlike anticlimactic ending whole 
well done wish 
love fall rome current society smart execution falls flat like reading cap parts awkward writing made chuckle live jason saying line little 
pas coppola ce sur la note pas grand coup film pas spoil film plus plan la sur film 
movie confusing times questionably written directed yet bit first half second honestly tell movie southern reach rise want see next curious explore coppola work never bad movie made feel way 
back log live 
plus important 
five 
formal apology 
let destroy forever completely entirely biased opinion huge coppola fan prepared defend film tooth nail trailer even hit riding high see early film already good self hype megalopolis screen going absolute hell 
let destroy story making film ford coppola self funded million wine business held back several film done group people loving film another group call crime humanity going highly movie 
megaflopolis 
admire audacity pitch produce movie like 
argument la tout la 
shit completely barely direction felt like play movie times idea going believe put girl talent wish conviction right middle giving sheer force ford coppola sucker weird futuristic shit fountain 
cant think single thing liked movie id open minded hear exhausted hear defense steaming pile trash cant say worse movie sure like jack recent god forbid room considered worse none pompous self indulgent attitude 
think spelt megalomaniac wrong coppola essential part film lover journey unfortunately supposed film made preamble empire eyes obvious metaphor way forward take look like messy meandering sigh 
great intended comedy rather magnum good evil future means megalopolis bad batman grateful put earth neither relative acquaintance risk show movie pretend good 
absolute nonsense 
live beautiful digital world ford coppola 
wish give negative rating 
god appreciate ambition awful load nonsense two hours megalopolis saying lot actually saying nothing future society forget society time know live society cast forgettable plaza adam driver mean 
good bad movie ever think watch never 
describe film watch 
like need tell hell please literally nothing coherent better comedy laughing movie extra half star good time know adam driver 
film la pas driver la perfection ce 
look forward know going visually movie 
megalopolis hudson 
love 
allegory away edit movie credit ever left theater starting feel provide room like entertainment come 
glorious false movie extra half star form ways never better worse laid mr morale giving number feel right emotionally fairly numb complete one one idiosyncrasy borderline outright selfish 
theater halfway please send help 
cold 
wanted moving overall loved 
lawrence somehow film full review movie review 
fall rome new york city protagonist robert moses slum clearance fake 
bombastic morality end seriously giving audience real reason megalopolis case much plot thrown big okay lost cacophony second rate dialogue mess ancient rome assume sincere trying big bold visionary apparent irony irony film nothing less fall empire bloat ford coppola 
know fact coppola know shit architecture 
god absolute fucking shit show even complicated plot way nightmare weirdly together leading jarring character like buy romance flimsily dialogue driving fucking insane people 
hand mouth genuine movie incoherent entire time felt like going consciousness line time kind crazy mind come lazy full money 
know guy want disrespect like man date credits rolled defense 
like cult flop lack narrative consequence line editing like era trying another time coffee pod never movie half whole sometimes beautiful lot intentional extremely 
sure cool made absolutely zero fucking sense process 
well movie 
sir second grace song hit megalopolis 
true ass sporadically glad made dream come true cant believe landed woof 
movie absolutely ass glad couple coppola buying back estate 
think get million fuck around best late night crowd 
fuck man 
hope keep vineyard 
coppola way guy directed godfather goofy ass movie mean honestly worst acting collective cast every scene mess every line dialogue felt plain silly effects editing look like high budget disney 
megalopolis general sense harsh saying messy disjointed genius incoherence opinion intentional meaningless film standing lot people fable taken seriously literally plot matter film 
need think rate need look conspiracy one best things film plaza put one ever dialogue shit napoleon think star whole grace plot sort roman equivalent 
let destroy forever 
coppola clearly set design inspiration flower 
tan actual 
movie fucking head bad way never done completely rewriting review scratch give better view megalopolis worst movie ever thoroughly sitting sloppily written plot things happen significant character plot dialogue literary historical 
awe movie entire unlike id ever 
best bad movie ever 
found movie entertaining unique 
odd different sincerely worst film ever find redeeming writing made sense sexism rampant anti utopianism liberal core opposite life sex scene desire sex get movie set 
megalopolis good short keep ford heart beating another want hour redux guarantee favorite movie year might mine 
work coppola title card fable loved film stylistically every aspect department like fable entire story scientist desperately trying build utopia society decay glaringly see right film always sold 
edit cant stop thinking shit cant grasp saw read pretentious sure know like pretentious stuff art many slowly leaning screen even theater cant say emotionally journey never bored second 
learn things film important ahead make hollywood throw enough money 
suspense 
undeniably ambitious wildly experimental glad ford coppola opportunity make long development passion project one insane nonsense ever barely held together full pretentious loose add screening megalopolis live coppola spike lee robert megalopolis coppola basically 
funny 
coppola con la sea tan tan tan con con con poster adam driver tan con toda hay con 
pick hat pick hat pick hat 
abdication professional moral duty behalf meaningful action desperate take self involved call conversation insulate work poor critical reception text admirable coppola confidence audacity pour personal fortune decline creative industry society large 
megalopolis run love ambitious much good bookend apocalypse cant wait read production wine empire make picture loved many camera felt like many felt like time hollywood sunset career love letter string 
brain exploded minutes know write theory happening mind adam writing career 
wow platinum 
movie get incoherent idiosyncratic weird looking constantly making didactic front green baffled star plaza ass think 
still interesting movie 
megalopolis made along way 
million dollar explosion gold make none budget back fail every critical level boring annoying watch ford coppola away 
spy level look level politics honestly fun see shit screen possible 
diner con air playing good remember normal movie like like george lucas adaptation fountainhead attack revenge 
fifth lobotomy 
sick mind palace ford coppola least know head part dream screen 
child every scene movie unexpected become cynical know know three act structure even cant name two hours megalopolis prison formulaic movie snobbery made new every scene made feel unexpected sometimes far outweigh megalopolis amateurish genius stupid beautiful bland report back movie prison least know free 
people theater movie one old white guy idiot get think film 
coppola sold farm 
left lovely pint guinness 
shit fucking sofia coppola save take fraud coppola misery nursing home already think audience movie delusional aging old like vision developing movie baby gen never review like amount 
say ford room seriousness movie many different like hard one frame believe write dissertation film room pure incredibly earnest clearly result single vision able stop thinking 
kind liked 
coppola shooting shakespeare landed 
insane ambition singular vision ever left head thinking fuck quite like megalopolis mean praise clash fault extreme create film attention jarring vary memorable wooden genre year think fever dream vision modern day rome 
thinking star 
en phrase pas tout la pas con coppola continue 
spy 
like huge father 
confident want score film lot say wildly imaginative pretty confused convinced rating zero five settled better worse want watch feel prepared single dissect 
working urban design firm megalopolis texture perfectly utter insanity compulsory heterosexual unwieldy best probably well referenced change sensory feel 
fucking love uncompromising swing sometimes get prometheus fall titus even miss get afraid mother ill let decide category film say felt like high laughing crying end film 
metaphorical literal accumulation incredible career life laughing 
word mind weird good bad weird like film professor extremely weird taste show class like get essay write essay think rest life like one 
pledge allegiance human family coppola 
movie real message yet still plus times look like straight crazy frog music video wanted like 
one point early film flag new york stock exchange written film set new rome outstanding acting sloppy 
bad hate awful easily name worse year yes passion project reason exist indulge world building modern dystopian rome decent time driver perfect lead film magnitude loved small well 
film equivalent double ship underneath fucking insane 
need watch understand think spend another two hours 
smile face start finish 
stupid 
revelation left cinema feeling free ecstatic going try put words kind testament future take guidance film ambitious might seem like hard clear motive quite work might seem like failure thing conform movie movie 
adam driver 
great unexpectedly funny easy linear plot dialogue certain tone made necessary pay attention great theater experience see people call messy like movie certain anxiety thrill closed claustrophobic cant move feeling 
robert moses alternative history never wanted 
neck hair weak come enter megalopolis make yogurt greek 
hate heard like assume robert greene loved movie say power try wield absolutely stunning bit long felt like several different potential 
worst piece shit ever first though 
wow man plaza even muster words review included days think best film saw year might one best cinema artistic form heart dearly matter take think world better place 
holy fucking shit worst movie year easily fucking bad adam driver nun good recently 
adam driver top film 
minutes utter bewilderment long expect incoherent confused even memorable way either way expect entirely simultaneously audience head narration juvenile rome work showcase service put forth sort cohesive view world display 
excited get see ford coppola directed film big screen fun help think overall film crawl development hell incurring substantial debilitating burns practically body meandering disjointed narrative constant focus style substance made minute feel powerhouse cast even 
cooked fucking hard 
like brain 
mess fun unreal 
felt like completely different film want see way people saying worst movie ever 
fully automated luxury gay space communism 
film allen die die den die den experiment film 
pretty mess 
ka 
okay look soft spot passion megalopolis exception vanity project still ambitious take might end day blooming hope future viewer see vision sadly visionary fable time building utopian future want 
sene coppola bey den sade film 
confusing everywhere cool love adam driver 
history absolve 
okay 
greek fox news era 
acid eating eyebrow gel 
absolute insanity enjoyable watch even ironic way people mock way hiding fear sincerity imagine russell directing remake say discard film wrong 
sigh look admire coppola context narrative force new rejection dogmatic traditionalism look tell personal element centre remember last time checked watch minutes film starting didactic way far 
singing john lennon lockdown movie shit obsessed roman history come back grade 
much artistic megalopolis find drawn spectacle great master given canvas paint picture mind film nothing short complete disaster incoherent void mastery tone pacing emotion boring say attempt weave many thematic together ambitious thought 
eager plaza boss around check 
great see adam driver working way long passion starting scorsese silence anticlimactic man mann ambitious effort coppola megalopolis next going resurrect madness display outstanding production design done jason though 
well hours minutes never back 
go see movie right spectacle 
untrue unkind unnatural time classical let time 
say train wreck movie wow around 
think might edit three days 
ambitious sure 
hell 
two things stare long sun human soul check apology state world made crazed megalomaniac every day life thinking roman empire saved world enough time enough time anymore coppola trying make movie roughly 
like hit blinker drunk four division come together see utopia start early homo sapiens kindness take time time doubt overcome creation destruction kind self portrait 
production script hour middle zero plot dialogue much little happening time two top time 
megalopolis la adaptation dune nous masterpiece 
megalopolis mess movie entertaining audacious way film one huge contradiction works work simple things coppola visually sometimes odds humor satirical goofy coppola unabashedly nose dialogue baffling question hiding 
insane flick 
movie make money cinematic equivalent absolutely loving discourse going round like cinema like megalopolis grow fuck 
worst theater going experience life people last minutes people filming screen end fuck look want high horse strange movie actively mess completely unique plot evaporate come nowhere found shockingly concise moving sometimes 
coppola art deco la baroque grotesque tout la son coppola megalopolis pas 
new epic ford coppola huge ultimately lost adam driver caesar architect alternate ruled new roman empire caesar vision building new utopia new york city disaster sure rest audience thinking lot laughter serious parts movie recommend see one 
idea feel movie place remarkable idea ever watch 
one considered first around bad casting lazy lack character development fact perform better times executed better obvious social sloppy focus long next smoking guess well never know 
one time 
cant talk 
whole theater laughing fucking stupid 
brain aneurysm movie incomprehensible bizarre astonishing strange demand grotesque magnificence wildly entertaining one best theater ever must 
plaza wow platinum hate name literally adam driver like keep name fucking mouth 
bidens joy watch cinema full much free time share surprisingly effortlessly nature effect audience simultaneously never felt community like 
megalopolis latest feature ford coppola legendary director given classics godfather apocalypse heralded big passion project wanted produce megalopolis finally pretty weird one beauty eye saw two one give 
ce caviar la 
absolutely 
sort like wake dream try remember bunch random crazy remember real reason cohesion 
say loved ambition unique plot difficult follow story random fine fever dream feel film however coppola pay attention thought developed masterfully throughout film main conflict driving film 
even 
first movie ever life take cast like make one worst ever 
felt like big budget competent movie 
lie still know feel movie think pretty sure liked extent think see coppola going see cool movie somewhere whole real fucking weird one tell honestly trying justify movie 
bullshit movie appreciate ambition come around like 
coppola imagination grand tout ce la dun film film sur tout tout film unique en 
fucking god never like likely never see like see movie even believe real 
megaflopolis 
first minutes last minutes cringing seat minute period somewhere middle brain adapted imagine hypnosis like still one cinema ever digital look like glad movie make movie though 
joy center still able make hope true future need conform narrative seeing mind unravel feel push survive thankfully around ability allow create develop communal individual even indulgent plaza much fun 
put old man home 
ford coppola unlimited subscription dot get money worth 
ford coppola movie downhill 
buddy james week 
best comedy movie hands 
evil murder 
grim timer 
two initial glad like hiss super update included review megalopolis 
think liked sure 
absolutely wild movie beautiful mess many interesting odd pacing dialogue execution thinking adam driver plaza best far idea point scene theater worker 
reality time art form fix time cinema film mosaic time tarkovsky believe like another mil late masterpiece get messy deeply deeply personal work art 
girl fuck 
despite unfocused plot megalopolis fresh rendition cinema set design feast placed eyes plaza screen experience film unlike 
angry angry life disjointed awkward narration one dimensional boring pretentious political capitalism unjust end worry rich intellectual build new utopian city save movie melodramatic try deep 
gauche much like protagonist earnest fault believing power change world joyous cynical megalopolis seriously always wink yes borderline incomprehensible feel need pick apart fine tooth comb one matter point film big 
chaotic funny pompous mediocre time times impressive bad forgettable decent always fun music otherwise enjoy much way selling wine fund passion project making better future energy trump 
saying film year literally saying bad 
rating 
like punk rock rhyme reason fuck want 
weird movie many ways interpret sure admit know much persona politics take trad core film female female character things arc particular boring originally thought supposed weird musk type guy point laugh 
like rating 
planning seeing today read couple see opening day masterpiece relevant complex story social political always politics worst people good representation realism futuristic work nicely together give film unique style good around 
like jackson pollock artwork shit canvas probably hesitant rating ill ever give take much mark much megalopolis driven experience unfold event cinema way atomic bomb impressive feat human invention think qualitatively id surprised like 
film 
